Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
nautical-vapors-breakwater,,,,,,,,30ml,,6mg,,70% VG,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Breakwater - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-breakwater,,,,,,,,30ml,,9mg,,70% VG,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Breakwater - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-breakwater,,,,,,,,60ml,,0mg,,70% VG,"",60,shopify,0,continue,manual,40.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Breakwater - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-breakwater,,,,,,,,60ml,,3mg,,70% VG,"",60,shopify,0,continue,manual,40.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Breakwater - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-breakwater,,,,,,,,60ml,,6mg,,70% VG,"",60,shopify,0,continue,manual,40.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Breakwater - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-breakwater,,,,,,,,60ml,,9mg,,70% VG,"",60,shopify,0,continue,manual,40.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Breakwater - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-overboard,Overboard,"Plunge into the depths of the deep red sea of strawberries and a sweet under current of vanilla cream custards.","Nautical Vapors",E Liquid,"e-Juice preorder,70% VG",true,Bottle Size,30ml,Nicotine Level,0mg,PG/VG Ratio,70% VG,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Overboard - E Liquid,false,,,,,,,,,,,,,,,,,g
nautical-vapors-overboard,,,,,,,,30ml,,3mg,,70% VG,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Overboard - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-overboard,,,,,,,,30ml,,6mg,,70% VG,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Overboard - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-overboard,,,,,,,,30ml,,9mg,,70% VG,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Overboard - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-overboard,,,,,,,,60ml,,0mg,,70% VG,"",60,shopify,0,continue,manual,40.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Overboard - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-overboard,,,,,,,,60ml,,3mg,,70% VG,"",60,shopify,0,continue,manual,40.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Overboard - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-overboard,,,,,,,,60ml,,6mg,,70% VG,"",60,shopify,0,continue,manual,40.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Overboard - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-overboard,,,,,,,,60ml,,9mg,,70% VG,"",60,shopify,0,continue,manual,40.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Overboard - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-wheelhouse,Wheelhouse,"Take the helm and sail through smooth creamy seas of yogurt and sweet peaches.","Nautical Vapors",E Liquid,"e-Juice preorder,70% VG",true,Bottle Size,30ml,Nicotine Level,0mg,PG/VG Ratio,70% VG,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Wheelhouse - E Liquid,false,,,,,,,,,,,,,,,,,g
nautical-vapors-wheelhouse,,,,,,,,30ml,,3mg,,70% VG,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Wheelhouse - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-wheelhouse,,,,,,,,30ml,,6mg,,70% VG,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Wheelhouse - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-wheelhouse,,,,,,,,30ml,,9mg,,70% VG,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Wheelhouse - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-wheelhouse,,,,,,,,60ml,,0mg,,70% VG,"",60,shopify,0,continue,manual,40.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Wheelhouse - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-wheelhouse,,,,,,,,60ml,,3mg,,70% VG,"",60,shopify,0,continue,manual,40.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Wheelhouse - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-wheelhouse,,,,,,,,60ml,,6mg,,70% VG,"",60,shopify,0,continue,manual,40.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Wheelhouse - E Liquid,,,,,,,,,,,,,,,,,,g
nautical-vapors-wheelhouse,,,,,,,,60ml,,9mg,,70% VG,"",60,shopify,0,continue,manual,40.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Nautical Vapors - Wheelhouse - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-212,212,"It’s Game day and we all know that breakfast is vital. When you were a child, you enjoyed eating delicious crunch berry cereal. Let this flavor take you back in time, as you enjoy this sweet and sour sensation of this breakfast treat.","Pinstripe Elixir",E Liquid,"e-Juice preorder,70% VG",true,Bottle Size,15ml,Nicotine Level,0mg,PG/VG Ratio,70% VG,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 212 - E Liquid,false,,,,,,,,,,,,,,,,,g
pinstripe-elixir-212,,,,,,,,15ml,,3mg,,70% VG,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 212 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-212,,,,,,,,15ml,,6mg,,70% VG,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 212 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-212,,,,,,,,15ml,,12mg,,70% VG,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 212 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-212,,,,,,,,30ml,,0mg,,70% VG,"",30,shopify,0,continue,manual,18.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 212 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-212,,,,,,,,30ml,,3mg,,70% VG,"",30,shopify,0,continue,manual,18.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 212 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-212,,,,,,,,30ml,,6mg,,70% VG,"",30,shopify,0,continue,manual,18.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 212 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-212,,,,,,,,30ml,,12mg,,70% VG,"",30,shopify,0,continue,manual,18.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 212 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-718,718,"After a hot and eventful day at the sandlot, you and your friends would go cool down by visiting your local ice cream shop. You looked forward to that Strawberry ice cream cone, and now you can do so once again by reliving you youth, as you indulge your memory and senses in this strawberry ice cream flavor.","Pinstripe Elixir",E Liquid,"e-Juice preorder,70% VG",true,Bottle Size,15ml,Nicotine Level,0mg,PG/VG Ratio,70% VG,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 718 - E Liquid,false,,,,,,,,,,,,,,,,,g
pinstripe-elixir-718,,,,,,,,15ml,,3mg,,70% VG,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 718 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-718,,,,,,,,15ml,,6mg,,70% VG,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 718 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-718,,,,,,,,15ml,,12mg,,70% VG,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 718 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-718,,,,,,,,30ml,,0mg,,70% VG,"",30,shopify,0,continue,manual,18.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 718 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-718,,,,,,,,30ml,,3mg,,70% VG,"",30,shopify,0,continue,manual,18.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 718 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-718,,,,,,,,30ml,,6mg,,70% VG,"",30,shopify,0,continue,manual,18.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 718 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-718,,,,,,,,30ml,,12mg,,70% VG,"",30,shopify,0,continue,manual,18.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 718 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-917,917,"There’s nothing more true to the 50s era than family’s enjoying a morning meal together. And you’d be LUCKY to reminisce with your favorite marshmallow cereal. Everyone’s after this CHARMing vape!","Pinstripe Elixir",E Liquid,"e-Juice preorder,70% VG",true,Bottle Size,15ml,Nicotine Level,0mg,PG/VG Ratio,70% VG,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 917 - E Liquid,false,,,,,,,,,,,,,,,,,g
pinstripe-elixir-917,,,,,,,,15ml,,3mg,,70% VG,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 917 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-917,,,,,,,,15ml,,6mg,,70% VG,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 917 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-917,,,,,,,,15ml,,12mg,,70% VG,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 917 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-917,,,,,,,,30ml,,0mg,,70% VG,"",30,shopify,0,continue,manual,18.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 917 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-917,,,,,,,,30ml,,3mg,,70% VG,"",30,shopify,0,continue,manual,18.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 917 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-917,,,,,,,,30ml,,6mg,,70% VG,"",30,shopify,0,continue,manual,18.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 917 - E Liquid,,,,,,,,,,,,,,,,,,g
pinstripe-elixir-917,,,,,,,,30ml,,12mg,,70% VG,"",30,shopify,0,continue,manual,18.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Pinstripe Elixir - 917 - E Liquid,,,,,,,,,,,,,,,,,,g
rig-reserve-gooseneck,Gooseneck,"Gourmet salt water taffy reminiscent of our favorite candy, red licorice. Sure to satisfy your sweet tooth and bring back memories.","Rig Reserve",E Liquid,"e-Juice preorder,",true,Bottle Size,30ml,Nicotine Level,0mg,,,"",30,shopify,0,continue,manual,23.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Rig Reserve - Gooseneck - E Liquid,false,,,,,,,,,,,,,,,,,g
rig-reserve-gooseneck,,,,,,,,30ml,,1.5mg,,,"",30,shopify,0,continue,manual,23.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Rig Reserve - Gooseneck - E Liquid,,,,,,,,,,,,,,,,,,g
rig-reserve-gooseneck,,,,,,,,30ml,,3mg,,,"",30,shopify,0,continue,manual,23.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Rig Reserve - Gooseneck - E Liquid,,,,,,,,,,,,,,,,,,g
rig-reserve-gooseneck,,,,,,,,30ml,,6mg,,,"",30,shopify,0,continue,manual,23.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Rig Reserve - Gooseneck - E Liquid,,,,,,,,,,,,,,,,,,g
rig-reserve-influx,Influx,"Country style lemonade with hints of tart blackberry that cleanses the palate and leaves you feeling refreshed.","Rig Reserve",E Liquid,"e-Juice preorder,",true,Bottle Size,30ml,Nicotine Level,0mg,,,"",30,shopify,0,continue,manual,23.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Rig Reserve - Influx - E Liquid,false,,,,,,,,,,,,,,,,,g
rig-reserve-influx,,,,,,,,30ml,,1.5mg,,,"",30,shopify,0,continue,manual,23.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Rig Reserve - Influx - E Liquid,,,,,,,,,,,,,,,,,,g
rig-reserve-influx,,,,,,,,30ml,,3mg,,,"",30,shopify,0,continue,manual,23.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Rig Reserve - Influx - E Liquid,,,,,,,,,,,,,,,,,,g
rig-reserve-influx,,,,,,,,30ml,,6mg,,,"",30,shopify,0,continue,manual,23.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Rig Reserve - Influx - E Liquid,,,,,,,,,,,,,,,,,,g
rig-reserve-roustabout,Roustabout,"Barrel-aged bourbon whiskey with creamy vanilla custard so smooth you won't be able to stop yourself from going back for more.","Rig Reserve",E Liquid,"e-Juice preorder,",true,Bottle Size,30ml,Nicotine Level,0mg,,,"",30,shopify,0,continue,manual,23.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Rig Reserve - Roustabout - E Liquid,false,,,,,,,,,,,,,,,,,g
rig-reserve-roustabout,,,,,,,,30ml,,1.5mg,,,"",30,shopify,0,continue,manual,23.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Rig Reserve - Roustabout - E Liquid,,,,,,,,,,,,,,,,,,g
rig-reserve-roustabout,,,,,,,,30ml,,3mg,,,"",30,shopify,0,continue,manual,23.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Rig Reserve - Roustabout - E Liquid,,,,,,,,,,,,,,,,,,g
rig-reserve-roustabout,,,,,,,,30ml,,6mg,,,"",30,shopify,0,continue,manual,23.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Rig Reserve - Roustabout - E Liquid,,,,,,,,,,,,,,,,,,g
saucy-drops-hard-cider,Hard Cider,"A red apple hard cider an adult beverage of choice. Juicy red apples down to the last drop.","Saucy Drops",E Liquid,"e-Juice preorder,",true,Bottle Size,15ml,Nicotine Level,0mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Saucy Drops - Hard Cider - E Liquid,false,,,,,,,,,,,,,,,,,g
saucy-drops-hard-cider,,,,,,,,15ml,,3mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Saucy Drops - Hard Cider - E Liquid,,,,,,,,,,,,,,,,,,g
saucy-drops-hard-cider,,,,,,,,15ml,,6mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Saucy Drops - Hard Cider - E Liquid,,,,,,,,,,,,,,,,,,g
saucy-drops-hard-cider,,,,,,,,15ml,,12mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Saucy Drops - Hard Cider - E Liquid,,,,,,,,,,,,,,,,,,g
the-godvapor-big-mike,Big Mike,"Try this flavor you can't refuse. A combination of smooth and sweet tobacco. ","The GodVapor",E Liquid,"e-Juice preorder,",true,Bottle Size,15ml,Nicotine Level,0mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Big Mike - E Liquid,false,,,,,,,,,,,,,,,,,g
the-godvapor-big-mike,,,,,,,,15ml,,3mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Big Mike - E Liquid,,,,,,,,,,,,,,,,,,g
the-godvapor-big-mike,,,,,,,,15ml,,6mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Big Mike - E Liquid,,,,,,,,,,,,,,,,,,g
the-godvapor-big-mike,,,,,,,,15ml,,12mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Big Mike - E Liquid,,,,,,,,,,,,,,,,,,g
the-godvapor-fat-tony,Fat Tony,"Don't be a wise guy. Try this sweet Asian blend that meets tobacco with a hint of cinnamon.","The GodVapor",E Liquid,"e-Juice preorder,",true,Bottle Size,15ml,Nicotine Level,0mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Fat Tony - E Liquid,false,,,,,,,,,,,,,,,,,g
the-godvapor-fat-tony,,,,,,,,15ml,,3mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Fat Tony - E Liquid,,,,,,,,,,,,,,,,,,g
the-godvapor-fat-tony,,,,,,,,15ml,,6mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Fat Tony - E Liquid,,,,,,,,,,,,,,,,,,g
the-godvapor-fat-tony,,,,,,,,15ml,,12mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Fat Tony - E Liquid,,,,,,,,,,,,,,,,,,g
the-godvapor-scarface,Scarface,"Say hello to my flavorful friend! Get hit with the taste of mild tobacco and a fruity nutty flavor.","The GodVapor",E Liquid,"e-Juice preorder,",true,Bottle Size,15ml,Nicotine Level,0mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Scarface - E Liquid,false,,,,,,,,,,,,,,,,,g
the-godvapor-scarface,,,,,,,,15ml,,3mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Scarface - E Liquid,,,,,,,,,,,,,,,,,,g
the-godvapor-scarface,,,,,,,,15ml,,6mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Scarface - E Liquid,,,,,,,,,,,,,,,,,,g
the-godvapor-scarface,,,,,,,,15ml,,12mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Scarface - E Liquid,,,,,,,,,,,,,,,,,,g
the-godvapor-soprano,Soprano,"Relax! Forget about it. You won't regret this smoker's blend of tobacco and menthol.","The GodVapor",E Liquid,"e-Juice preorder,",true,Bottle Size,15ml,Nicotine Level,0mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Soprano - E Liquid,false,,,,,,,,,,,,,,,,,g
the-godvapor-soprano,,,,,,,,15ml,,3mg,,,"",15,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The GodVapor - Soprano - E Liquid,,,,,,,,,,,,,,,,,,g
